id,Earthquake,Flood,Tsunami,Hurricane,RC,Wood,Steel,Masonry,Lowrise,Medrise,Regional,Urban,Residential,Govern_Top,Hazard,Material,Type,Locationwise,Usage,Keywords,Approach
20664,0.713100016,0,0,0.011869,0.049917001,0.0143,0,0.072344002,0.075800002,0,0.103399999,0,0.0341,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Empirical
21182,0.708899975,0.0126,0,0,0.049622998,0,0,0.072708997,0,0,0.181899995,0.0458,0.0102,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
21167,0.785399973,0.0129,0,0.037848001,0.054977998,0.045600001,0,0.079530997,0,0,0.099100001,0,0.0109,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
21454,0.898699999,0.0294,0,0.020003,0.062909,0.0241,0,0.08987,0,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Empirical
20131,0.629299998,0,0,0,0.149751001,0.041499998,0,0.06293,0,0.013741,0,0.116300002,0,Earthquake,Earthquake,RC, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  urban, block, energy, ",Empirical
12534,0.643599987,0.033,0,0,0.045051999,0,0,0.065187999,0.081299998,0,0.082800001,0.017000001,0.089199997,Earthquake,Earthquake, ,Lowrise,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, residential, empirical, italian, disaster, national",Empirical
17363,0.615999997,0.086999997,0,0.016268,0.04312,0.0196,0,0.061839,0,0,0.0239,0.0162,0.155300006,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
19508,0.575699985,0.068499997,0,0,0.040298999,0,0,0.058838999,0,0,0.126900002,0.020199999,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
12574,0.270099998,0.190599993,0.0307,0.055799998,0.018907,0,0,0.02701,0.163100004,0,0,0,0.224399999,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Analytical
13357,0.745500028,0,0,0,0.052185002,0,0,0.074550003,0.102899998,0,0,0.104199998,0,Earthquake,Earthquake, ,Lowrise,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, urban, block, energy, ",Analytical
13165,0.56400001,0,0,0,0.039480001,0,0,0.058476001,0,0,0.207599998,0.0198,0.074699998,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Analytical
17345,0.514400005,0.0682,0,0.028800999,0.036008,0.034699999,0,0.052140001,0.0242,0,0.07,0.039099999,0.194199994,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Empirical
19006,0.554700017,0,0,0,0.052629001,0,0,0.055470002,0.038899999,0.001794,0,0.088100001,0,Earthquake,Earthquake, ,Lowrise,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, urban, block, energy, ",Analytical
20590,0.454299986,0.0427,0,0.047959,0.031800999,0.0273,0,0.045429999,0.078500003,0,0,0,0.055100001,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Analytical
18008,0.878300011,0.0139,0,0,0.061481001,0,0,0.087946001,0,0,0.0116,0.040600002,0.0111,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
20449,0.729399979,0.041200001,0,0,0.136658002,0,0,0.073544998,0,0.011128,0.0605,0.038699999,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Empirical
16348,0.588500023,0,0,0,0.041195002,0.129700005,0,0.058850002,0,0,0,0.0242,0.024599999,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Empirical
15083,0.414000005,0,0,0.016268,0.089879999,0.0196,0,0.041632,0.020400001,0.007917,0.0232,0.068099998,0.194800004,Earthquake,Earthquake,RC, , ,Residential,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  residential, empirical, italian, disaster, national",Analytical
20463,0.577499986,0.0836,0,0.174010001,0.040424999,0.077,0.0197,0.057749999,0.0222,0,0,0.061700001,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",ML
15306,0.863600016,0.0149,0,0,0.060452001,0,0,0.086487002,0,0,0.0127,0.047699999,0.012,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
16819,0.764400005,0.074900001,0,0.028053999,0.087208001,0.033799998,0,0.076549001,0,0.004381,0.0109,0,0.0111,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Empirical
21852,0.139300004,0.682600021,0,0,0.009751,0,0,0.01393,0,0,0,0.078199998,0.0416,Flood,Flood, , ,Urban, ,"flood, depth, cost, observation, case_study,  urban, block, energy, ",Analytical
12798,0.593699992,0,0,0,0.041558999,0,0.084399998,0.059931999,0.087099999,0,0.056200001,0,0.080300003,Earthquake,Earthquake,Steel,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear, steel, frame, low_rise,  residential, empirical, italian, disaster, national",Analytical
16675,0.328399986,0.0114,0,0.177069996,0.022987999,0.028999999,0,0.033181999,0,0,0.034200002,0.282000005,0,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",ML
20670,0.814199984,0,0,0.054299999,0.056993999,0,0,0.081863998,0.02,0,0.044399999,0,0.042100001,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
17428,0.468699992,0.061700001,0,0,0.151008996,0.0233,0,0.046869999,0.047899999,0.015366,0,0.046799999,0,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Analytical
16565,0.800599992,0,0.0263,0,0.170341997,0,0,0.080059999,0,0.014859,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Empirical
16767,0.667100012,0.031099999,0,0.107402,0.082297,0.1294,0,0.066710001,0.0138,0.004628,0,0.095700003,0,Earthquake,Earthquake,Wood, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  urban, block, energy, ",Analytical
20530,0.879899979,0.0106,0,0,0.061592999,0,0,0.088323998,0,0,0.033399999,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",ML
15806,0.625,0.087499999,0,0,0.04375,0.066799998,0,0.062619,0,0,0.0119,0.116899997,0.048099998,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Analytical
17483,0.651199996,0.0109,0,0.093930999,0.045584,0.025699999,0.068099998,0.06512,0.032400001,0,0,0,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
19101,0.309799999,0.282599986,0.271200001,0,0.021686,0,0,0.03098,0.025599999,0,0,0.070500001,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
21176,0.765799999,0,0,0,0.053606,0.036899999,0,0.077592,0,0,0.101199999,0.061700001,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
15791,0.703999996,0.0135,0.044500001,0,0.132180002,0.021500001,0,0.0704,0.024,0.010777,0,0,0.0385,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Analytical
21458,0.74000001,0.0254,0,0,0.051800001,0.0128,0.0127,0.074317001,0,0,0.0317,0.058800001,0.0559,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
19067,0.673600018,0.163200006,0,0,0.047152001,0,0,0.067360002,0.0254,0,0,0.032699998,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",ML
20541,0.809300005,0.0451,0,0,0.056651,0,0,0.081910001,0,0,0.097999997,0,0,Earthquake,Earthquake,Masonry, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  regional, ",Analytical
17474,0.168200001,0.481099993,0,0,0.011774,0,0,0.017053,0.036200002,0,0.0233,0.032499999,0.206699997,Flood,Flood, ,Lowrise, ,Residential,"flood, depth, cost, observation, case_study,  low_rise,  residential, empirical, italian, disaster, national",Analytical
19803,0.700200021,0.152400002,0,0,0.049014001,0,0,0.070020002,0.030999999,0,0,0.0184,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
17938,0.407700002,0.037700001,0,0.118699998,0.028539,0,0,0.04077,0.376599997,0,0,0.0187,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
21478,0.660000026,0.0123,0,0,0.079600001,0,0.173099995,0.066391003,0,0.004342,0.039099999,0,0.0101,Earthquake,Earthquake,Steel, , , ,"seismic, earthquake, ground_motion, nonlinear, steel, frame,  ",ML
18632,0.865700006,0,0,0,0.060599,0,0,0.086570001,0,0,0,0,0.0792,Earthquake,Earthquake,Masonry, , ,Residential,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  residential, empirical, italian, disaster, national",Analytical
12803,0.817099988,0.0266,0,0,0.077196999,0,0,0.081709999,0.020300001,0.0026,0,0,0.018300001,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
21122,0.71390003,0.056299999,0,0,0.049973002,0.051899999,0,0.072919003,0,0,0.152899995,0,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Hybrid
19685,0.7579,0.055,0,0.0363,0.053053,0,0,0.076257,0,0,0.046700001,0.0125,0.0123,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
17222,0.850799978,0,0,0,0.059555998,0,0,0.085337998,0.041499998,0,0.025800001,0.024599999,0,Earthquake,Earthquake,Masonry,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry, low_rise,  ",Analytical
18051,0.526799977,0,0,0.037930999,0.036875998,0.045699999,0,0.053490998,0.102700002,0,0.081100002,0,0,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Analytical
21127,0.837599993,0.0107,0,0,0.100732001,0.027100001,0.012,0.084262999,0,0.005473,0.050299998,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
18690,0.586099982,0,0,0.017513,0.061426999,0.039899999,0,0.059902998,0,0.002652,0.129299998,0.104699999,0.026900001,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
19869,0.315100014,0.478399992,0,0,0.022057001,0,0,0.031852001,0.0109,0,0.034200002,0.0726,0.0207,Flood,Flood, , ,Urban, ,"flood, depth, cost, observation, case_study,  urban, block, energy, ",Analytical
22212,0.555499971,0.0111,0,0.06723,0.038884998,0.081,0.0273,0.056669997,0.1699,0,0.112000003,0,0,Earthquake,Earthquake,Wood,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise, regional, ",Analytical
19387,0.705600023,0.053199999,0,0.020833,0.049392002,0.0251,0,0.070560002,0,0,0,0.149299994,0.031199999,Earthquake,Earthquake, , ,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, ",Analytical
19284,0.101300001,0.608799994,0,0,0.007091,0,0,0.01013,0,0,0,0.058200002,0.193599999,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Analytical
20582,0.836799979,0.0149,0,0,0.127675999,0,0,0.083806998,0,0.008983,0.0127,0.0106,0.0119,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
20390,0.806400001,0.039500002,0,0,0.079847999,0,0,0.080861,0.0186,0.003042,0.0221,0.053599998,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
21066,0.653500021,0,0.0188,0.039176001,0.063845002,0.197499998,0,0.065350002,0,0.002353,0,0.0361,0,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Empirical
13552,0.430599988,0.071699999,0.097599998,0.018177,0.055641999,0.098700004,0,0.044374999,0,0.003315,0.131500006,0,0.0266,Earthquake,Earthquake,Wood, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  regional, ",Analytical
19639,0.517099977,0.072300002,0,0.107500002,0.079096998,0,0,0.052583998,0.0239,0.005577,0.087399997,0.046100002,0.047499999,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
16853,0.129099995,0.588400006,0,0.039176001,0.009037,0.047200002,0,0.012909999,0.043000001,0,0,0.060800001,0.039500002,Flood,Flood, ,Lowrise, , ,"flood, depth, cost, observation, case_study,  low_rise,  ",ML
16365,0.150399998,0.287299991,0.087499999,0.138775999,0.010528,0.167199999,0,0.015786,0,0,0.074600004,0.0206,0.131699994,Flood,Flood,Wood, ,Regional,Residential,"flood, depth, cost, observation, case_study, statistical, repair, timber, insurance,  regional, residential, empirical, italian, disaster, national",Analytical
17851,0.162900001,0.422800004,0,0.0266,0.011403,0,0,0.01629,0,0,0,0.0535,0.219300002,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Analytical
17907,0.367000014,0.0156,0,0,0.025690001,0,0,0.036700001,0,0,0,0.069200002,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Analytical
18547,0.130700007,0.797800004,0,0,0.009149,0,0,0.013172001,0,0,0.0102,0,0.0145,Flood,Flood, , , , ,"flood, depth, cost, observation, case_study ",Analytical
16621,0.135000005,0,0.822600007,0,0.00945,0,0,0.013500001,0,0,0,0,0,Tsunami,Tsunami, , , , ,"tsunami, inundation_depth, debris, field_survey ",ML
17356,0.372200012,0.0153,0,0.023821,0.026054001,0.051999999,0.0217,0.037220001,0,0,0,0.011,0.256300002,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Empirical
22262,0.492799997,0,0,0.026318,0.034496,0.0146,0.064000003,0.050721,0.021400001,0,0.144099995,0.0166,0.200100005,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Empirical
20707,0.772599995,0,0,0,0.054082,0.0319,0,0.077795999,0.042399999,0,0.053599998,0.049800001,0.0239,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Empirical
17989,0.479099989,0.0766,0,0.150562001,0.057936999,0.181400001,0.043900002,0.047909999,0.0298,0.003172,0,0,0.132100001,Earthquake,Earthquake,Wood,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise,  residential, empirical, italian, disaster, national",ML
20712,0.759299994,0,0,0.088699996,0.084150999,0.0156,0,0.076562999,0,0.00403,0.063299999,0.0141,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Empirical
12510,0.550499976,0.042199999,0.145999998,0,0.038534998,0,0,0.055049998,0,0,0,0,0.232899994,Earthquake,Earthquake, , , ,Residential,"seismic, earthquake, ground_motion, nonlinear residential, empirical, italian, disaster, national",Analytical
18262,0.098800004,0.538800001,0.049400002,0.041099999,0.006916,0,0,0.00988,0,0,0,0,0.063299999,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Empirical
18939,0.070200004,0.370599985,0.120300002,0.215997998,0.004914,0.090599999,0,0.00702,0.0151,0,0,0.050299998,0.047499999,Flood,Flood,Wood, , , ,"flood, depth, cost, observation, case_study, statistical, repair, timber, insurance,  ",Analytical
18835,0.63410002,0.043000001,0.066299997,0,0.044387001,0,0,0.063624002,0.081200004,0,0.021400001,0.035799999,0.069700003,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Analytical
19495,0.855700016,0.0427,0,0.025599999,0.059899001,0,0,0.085881002,0,0,0.031099999,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
21081,0.631699979,0,0,0.026726001,0.061318999,0.032200001,0,0.065166998,0,0.002223,0.199699998,0,0.091200002,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Analytical
18159,0.692499995,0,0,0,0.048475,0.146599993,0,0.069524,0,0,0.0274,0.0264,0.050799999,Earthquake,Earthquake,Wood, , ,Residential,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  residential, empirical, italian, disaster, national",Analytical
21878,0.679199994,0.041000001,0,0,0.047544,0,0,0.069001999,0.0647,0,0.108199999,0.066200003,0,Earthquake,Earthquake, ,Lowrise,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, regional, ",Empirical
22250,0.559300005,0.157399997,0.0123,0,0.096251002,0,0,0.057128001,0,0.007423,0.119800001,0,0.0471,Earthquake,Earthquake,RC, ,Regional, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  regional, ",Analytical
17943,0.729600012,0.015,0,0,0.127571999,0,0,0.073087001,0,0.009945,0.0127,0.1096,0.0125,Earthquake,Earthquake,RC, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  urban, block, energy, ",Analytical
18838,0.553799987,0,0,0,0.107765997,0,0,0.056050999,0.196199998,0.00897,0.067100003,0.042100001,0,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Analytical
20600,0.807699978,0.0123,0,0,0.056538998,0,0.112800002,0.080872998,0,0,0.0103,0,0.0107,Earthquake,Earthquake,Steel, , , ,"seismic, earthquake, ground_motion, nonlinear, steel, frame,  ",Empirical
19754,0.172700003,0.479000002,0,0.051199999,0.030889,0.0176,0,0.017493,0,0.002444,0.022299999,0.050900001,0,Flood,Flood, , , , ,"flood, depth, cost, observation, case_study ",Analytical
21806,0.379400015,0.1558,0.103100002,0,0.026558001,0,0,0.039189001,0,0,0.124899998,0.046599999,0.0104,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Empirical
15301,0.094300002,0.634299994,0.084600002,0.0176,0.006601,0,0,0.00943,0.034000002,0,0,0,0.0594,Flood,Flood, ,Lowrise, ,Residential,"flood, depth, cost, observation, case_study,  low_rise,  residential, empirical, italian, disaster, national",Analytical
17854,0.059500001,0.405999988,0,0.020400001,0.004165,0,0,0.006274,0,0,0.032400001,0.222399995,0.208299994,Flood,Flood, , ,Urban,Residential,"flood, depth, cost, observation, case_study,  urban, block, energy, residential, empirical, italian, disaster, national",Analytical
19684,0.7579,0.055,0,0.0363,0.053053,0,0,0.076257,0,0,0.046700001,0.0125,0.0123,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Hybrid
19643,0.124300003,0.378600001,0,0.279100001,0.057101,0,0,0.01243,0.0623,0.006292,0,0,0.0506,Flood,Flood, ,Lowrise, ,Residential,"flood, depth, cost, observation, case_study,  low_rise,  residential, empirical, italian, disaster, national",Analytical
19810,0.794099987,0,0,0,0.143687,0,0,0.079409999,0.0243,0.011453,0,0,0,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Empirical
20099,0.1461,0.513800025,0,0,0.010227,0,0,0.015342,0,0,0.073200002,0,0.229200006,Flood,Flood, , ,Regional,Residential,"flood, depth, cost, observation, case_study,  regional, residential, empirical, italian, disaster, national",Analytical
20112,0.26030001,0.324299991,0.103,0,0.139120998,0.022399999,0,0.026940001,0,0.015717,0.090999998,0,0,Flood,Flood,RC, ,Regional, ,"flood, depth, cost, observation, case_study, reinforce_concrete, resilience, beam,  disaster_management,  regional, ",Empirical
16048,0.487800002,0.117600001,0,0,0.034146,0,0,0.050522,0.016899999,0,0.174199998,0.0418,0.1162,Earthquake,Earthquake, , ,Regional,Residential,"seismic, earthquake, ground_motion, nonlinear,  regional, residential, empirical, italian, disaster, national",Hybrid
20644,0.816100001,0,0,0,0.057127,0,0,0.08161,0,0,0,0,0.092200004,Earthquake,Earthquake,Masonry, , ,Residential,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  residential, empirical, italian, disaster, national",Analytical
17220,0.805800021,0,0,0,0.056406001,0,0,0.080819002,0.073899999,0,0.0239,0.0229,0.026699999,Earthquake,Earthquake,Masonry,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry, low_rise,  ",Empirical
21022,0.464399993,0.127200007,0,0,0.134107998,0.082400002,0,0.046439999,0.107100002,0.013208,0,0,0,Earthquake,Earthquake,RC,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, low_rise,  ",Analytical
21258,0.748700023,0.0165,0,0.027058,0.052409002,0.032600001,0.011,0.075939002,0,0,0.106899999,0.058200002,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
16210,0.620400012,0.0123,0,0,0.229827997,0.054699998,0,0.062356001,0,0.024232,0.031599998,0.032299999,0,Earthquake,Earthquake,RC,Medrise, , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management, medium_rise,  ",Analytical
22051,0.116499998,0.631500006,0.017000001,0,0.008155,0,0,0.01183,0,0,0.017999999,0.0266,0.081200004,Flood,Flood, , , ,Residential,"flood, depth, cost, observation, case_study, residential, empirical, italian, disaster, national",Hybrid
12758,0.747200012,0.0814,0,0.038600001,0.083704,0,0.0255,0.074720001,0,0.004082,0,0,0,Earthquake,Earthquake,RC, , , ,"seismic, earthquake, ground_motion, nonlinear, reinforce_concrete, resilience, beam,  disaster_management,  ",Analytical
17874,0.123199999,0.052299999,0,0.299399994,0.008624,0.079999998,0,0.014444,0.0232,0,0.212400004,0.046799999,0.174799994,Hurricane,Hurricane, , ,Regional,Residential,"prediction, hurricane, wind, storm,  regional, residential, empirical, italian, disaster, national",Analytical
17502,0.755800009,0.095399998,0,0,0.052906001,0,0,0.076335001,0,0,0.075499997,0.014,0.039799999,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
19811,0.55250001,0.129700005,0.041700002,0.061394002,0.038675001,0.051800001,0,0.056295001,0,0,0.104500003,0.0298,0,Earthquake,Earthquake, , ,Regional, ,"seismic, earthquake, ground_motion, nonlinear,  regional, ",Analytical
16374,0.432599992,0.062100001,0,0,0.030281999,0.182400003,0,0.043259999,0.056499999,0,0,0,0,Earthquake,Earthquake,Wood,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance, low_rise,  ",Analytical
19267,0.645799994,0.027899999,0,0.018177,0.045206,0.098700004,0,0.064579999,0.022700001,0,0,0.106700003,0.034899998,Earthquake,Earthquake,Wood, ,Urban, ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  urban, block, energy, ",Empirical
16935,0.751299977,0.0288,0,0.011039,0.052590998,0.025599999,0,0.075287998,0.037599999,0,0.015799999,0.0447,0,Earthquake,Earthquake, ,Lowrise, , ,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  ",Analytical
20614,0.861100018,0.0137,0,0,0.060277001,0,0,0.086110002,0,0,0,0.0219,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
16343,0.111400001,0.661000013,0,0,0.007798,0,0,0.011459,0.055599999,0,0.0319,0.102600001,0,Flood,Flood, ,Lowrise,Urban, ,"flood, depth, cost, observation, case_study,  low_rise, urban, block, energy, ",Analytical
18094,0.799099982,0,0,0,0.055936999,0,0.0134,0.080209998,0,0,0.029999999,0.041299999,0,Earthquake,Earthquake, , , , ,"seismic, earthquake, ground_motion, nonlinear ",Hybrid
15000,0.510200024,0.0165,0.104099996,0.192903003,0.035714002,0.184100002,0,0.051152002,0,0,0.0132,0.0115,0.0133,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Analytical
19881,0.50940001,0.094099998,0.0189,0.044239001,0.063458,0.053300001,0,0.051130001,0,0.003614,0.018999999,0.094499998,0.131799996,Earthquake,Earthquake, , ,Urban,Residential,"seismic, earthquake, ground_motion, nonlinear,  urban, block, energy, residential, empirical, italian, disaster, national",Analytical
20020,0.670799971,0.047899999,0,0,0.046955998,0,0,0.067875997,0.032699998,0,0.079599999,0.0845,0.019099999,Earthquake,Earthquake, ,Lowrise,Urban, ,"seismic, earthquake, ground_motion, nonlinear,  low_rise, urban, block, energy, ",Empirical
12882,0.221100003,0.152799994,0.034000002,0.121600002,0.015477,0,0,0.022384,0.064099997,0,0.0274,0.044,0.212599993,Earthquake,Earthquake, ,Lowrise, ,Residential,"seismic, earthquake, ground_motion, nonlinear,  low_rise,  residential, empirical, italian, disaster, national",Analytical
17068,0.609700024,0.011,0,0.215059007,0.042679002,0.177300006,0,0.060970002,0,0,0,0,0,Earthquake,Earthquake,Wood, , , ,"seismic, earthquake, ground_motion, nonlinear, statistical, repair, timber, insurance,  ",Analytical
17733,0.842400014,0.054000001,0,0.031955,0.058968001,0.0385,0,0.084240001,0.0149,0,0,0,0,Earthquake,Earthquake,Masonry, , , ,"seismic, earthquake, ground_motion, nonlinear, masonry, unreinfored_masonry,  ",Analytical
19064,0.0594,0.799000025,0.014,0.023921999,0.004158,0.0134,0,0.00594,0,0,0,0,0.046300001,Flood,Flood, , , , ,"flood, depth, cost, observation, case_study ",Analytical
